device_id,owner_address,timestamp,temperature_celsius,feels_like_celsius,dew_point_celsius,humidity_percent,precipitation_mm,wind_speed_kmh,wind_direction_degrees,visibility_km,conditions,encrypted_data,data_hash
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667149200,15.166666666666666,15.166666666666666,10.88888888888889,75.88,0.0,14.2,298.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667152800,13.777777777777777,13.777777777777777,10.833333333333334,82.32,0.0,12.0,298.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667156400,13.61111111111111,13.61111111111111,10.833333333333334,83.11,0.0,11.2,290.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667160000,13.444444444444446,13.444444444444446,11.055555555555555,85.63,0.0,9.5,293.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667163600,13.166666666666668,13.166666666666668,10.722222222222221,85.06,0.0,9.0,293.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667167200,13.166666666666668,13.166666666666668,10.222222222222221,82.06,0.0,9.7,291.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667170800,12.555555555555555,12.555555555555555,10.0,84.51,0.0,5.1,290.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667174400,11.11111111111111,11.11111111111111,9.11111111111111,87.37,0.0,3.9,12.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667178000,11.666666666666666,11.666666666666666,9.333333333333332,85.64,0.0,0.0,0.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667181600,10.722222222222221,10.722222222222221,8.833333333333334,88.21,0.0,1.5,356.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667185200,10.333333333333334,10.333333333333334,8.499999999999998,88.32,0.0,0.0,0.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667188800,10.333333333333334,10.333333333333334,8.166666666666668,86.29,0.0,0.8,15.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667192400,11.722222222222221,11.722222222222221,9.555555555555557,86.7,0.0,4.6,254.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667196000,12.222222222222221,12.222222222222221,10.166666666666664,87.35,0.0,3.8,304.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667199600,12.222222222222221,12.222222222222221,10.166666666666664,87.16,0.0,5.8,187.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667203200,11.777777777777779,11.777777777777779,9.722222222222221,87.12,0.0,4.8,140.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667206800,12.666666666666664,12.666666666666664,10.555555555555555,87.0,0.0,4.0,87.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667210400,13.333333333333334,13.333333333333334,10.555555555555555,83.19,0.0,2.3,138.0,9.7,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667214000,14.11111111111111,14.11111111111111,11.166666666666666,82.42,0.0,3.1,215.0,9.7,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667217600,15.222222222222221,15.222222222222221,11.166666666666666,76.75,0.0,4.9,237.0,9.6,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667221200,15.38888888888889,15.38888888888889,10.833333333333334,74.16,0.0,5.6,264.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667224800,16.333333333333332,16.333333333333332,11.166666666666666,71.42,0.0,5.8,307.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667228400,17.22222222222222,17.22222222222222,10.944444444444446,66.57,0.0,7.3,301.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667232000,17.72222222222222,17.72222222222222,11.222222222222223,65.6,0.0,7.9,303.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667235600,16.38888888888889,16.38888888888889,11.055555555555555,70.91,0.0,11.0,290.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667239200,14.833333333333334,14.833333333333334,10.722222222222221,76.48,0.0,12.7,293.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667242800,13.38888888888889,13.38888888888889,10.222222222222221,81.15,0.0,10.0,291.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667246400,12.777777777777779,12.777777777777779,10.0,83.43,0.0,8.6,283.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667250000,12.722222222222221,12.722222222222221,10.0,83.42,0.0,8.3,269.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667253600,13.777777777777777,13.777777777777777,10.722222222222221,81.87,0.0,11.6,267.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667257200,14.277777777777779,14.277777777777779,10.833333333333334,79.71,0.0,8.8,252.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667260800,14.166666666666666,14.166666666666666,10.999999999999998,81.15,0.0,8.4,224.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667264400,14.555555555555555,14.555555555555555,10.555555555555555,76.92,0.0,9.8,193.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667268000,14.555555555555555,14.555555555555555,10.555555555555555,76.92,0.0,12.0,193.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667271600,14.166666666666666,14.166666666666666,10.88888888888889,80.55,0.0,8.5,201.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667275200,14.11111111111111,14.11111111111111,11.11111111111111,82.12,0.0,8.7,201.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667278800,14.11111111111111,14.11111111111111,11.722222222222221,85.51,0.0,9.6,188.0,9.7,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667282400,14.11111111111111,14.11111111111111,11.500000000000002,84.42,0.0,12.0,187.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667286000,14.11111111111111,14.11111111111111,11.11111111111111,82.12,0.0,10.0,186.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667289600,14.166666666666666,14.166666666666666,11.555555555555554,84.25,0.0,9.5,188.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667293200,14.277777777777779,14.277777777777779,11.555555555555554,83.86,0.0,10.2,195.0,7.4,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667296800,15.0,15.0,11.500000000000002,79.69,0.0,15.3,171.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667300400,13.38888888888889,13.38888888888889,10.5,82.66,0.024,26.1,268.0,3.2,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667304000,11.722222222222221,11.722222222222221,9.777777777777779,87.89,0.105,20.8,295.0,2.1,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667307600,11.500000000000002,11.500000000000002,9.222222222222221,85.8,0.08,15.0,269.0,9.1,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667311200,12.833333333333334,12.833333333333334,9.277777777777779,79.03,0.002,18.9,281.0,9.9,"Rain, Overcast",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667314800,13.833333333333334,13.833333333333334,7.944444444444443,67.51,0.0,28.0,294.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667318400,13.944444444444445,13.944444444444445,7.11111111111111,63.47,0.0,28.6,294.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667322000,13.333333333333334,13.333333333333334,7.3888888888888875,67.08,0.0,22.6,317.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667325600,12.666666666666664,12.666666666666664,7.3888888888888875,70.24,0.0,22.6,285.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667329200,12.055555555555557,12.055555555555557,7.277777777777778,72.72,0.0,14.7,272.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667332800,12.055555555555557,12.055555555555557,7.3888888888888875,73.08,0.0,15.0,280.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667336400,12.055555555555557,12.055555555555557,7.777777777777778,75.05,0.0,11.7,253.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667340000,11.944444444444445,11.944444444444445,7.333333333333335,73.18,0.0,10.2,253.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667343600,11.944444444444445,11.944444444444445,7.277777777777778,73.09,0.0,8.5,257.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667347200,11.722222222222221,11.722222222222221,6.944444444444445,72.66,0.0,9.7,255.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667350800,11.777777777777779,11.777777777777779,7.11111111111111,73.14,0.0,9.8,221.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667354400,11.88888888888889,11.88888888888889,7.333333333333335,73.71,0.0,12.5,234.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667358000,11.166666666666666,11.166666666666666,7.11111111111111,76.21,0.0,8.1,218.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667361600,11.277777777777777,11.277777777777777,7.277777777777778,76.59,0.0,12.2,238.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667365200,11.055555555555555,11.055555555555555,7.222222222222222,77.14,0.008,9.2,223.0,9.9,"Rain, Partially cloudy",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667368800,10.944444444444446,10.944444444444446,7.11111111111111,77.12,0.0,7.7,218.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667372400,10.666666666666668,10.666666666666668,6.333333333333332,74.43,0.0,7.6,238.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667376000,11.055555555555555,11.055555555555555,6.333333333333332,72.63,0.0,7.4,235.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667379600,11.61111111111111,11.61111111111111,7.666666666666665,76.74,0.0,3.7,83.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667383200,13.166666666666668,13.166666666666668,7.6111111111111125,69.07,0.0,7.8,195.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667386800,13.944444444444445,13.944444444444445,7.777777777777778,66.38,0.0,8.1,244.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667390400,11.222222222222223,11.222222222222223,7.000000000000001,75.31,0.026,14.5,244.0,9.9,"Rain, Partially cloudy",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667394000,13.944444444444445,13.944444444444445,7.944444444444443,67.25,0.009,10.8,250.0,9.9,"Rain, Partially cloudy",CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667397600,14.666666666666666,14.666666666666666,6.388888888888889,57.57,0.0,15.3,263.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667401200,14.777777777777779,14.777777777777779,6.277777777777776,56.68,0.0,15.9,256.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667404800,14.333333333333334,14.333333333333334,6.4444444444444455,59.06,0.0,13.3,259.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667408400,13.833333333333334,13.833333333333334,6.166666666666668,59.73,0.0,12.4,269.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667412000,12.833333333333334,12.833333333333334,6.666666666666667,66.11,0.0,15.1,270.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667415600,12.055555555555557,12.055555555555557,6.222222222222224,67.59,0.0,16.7,282.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667419200,11.722222222222221,11.722222222222221,5.944444444444446,67.86,0.0,15.5,287.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667422800,11.166666666666666,11.166666666666666,5.277777777777778,67.13,0.0,9.6,304.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667426400,10.055555555555555,10.055555555555555,4.388888888888888,67.81,0.0,5.3,312.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667430000,10.777777777777779,10.777777777777779,5.1111111111111125,67.97,0.0,13.6,282.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667433600,10.333333333333334,10.333333333333334,3.4999999999999982,62.59,0.0,6.9,327.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667437200,9.777777777777779,8.222222222222221,3.7777777777777763,66.07,0.0,6.9,326.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667440800,8.38888888888889,6.7777777777777795,3.1666666666666683,69.57,0.0,6.0,343.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667444400,8.166666666666668,6.7777777777777795,2.6111111111111125,68.23,0.0,5.2,329.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667448000,8.11111111111111,5.944444444444446,2.666666666666665,68.58,0.0,7.8,354.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667451600,7.6111111111111125,5.166666666666665,2.666666666666665,70.96,0.0,8.5,342.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667455200,7.555555555555555,5.444444444444443,2.7777777777777777,71.52,0.0,7.3,347.0,9.9,Clear,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667458800,6.833333333333332,6.166666666666668,2.5555555555555562,74.34,0.0,3.1,339.0,9.9,Clear,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667462400,5.499999999999999,5.499999999999999,1.6111111111111103,76.03,0.0,1.4,11.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667466000,8.499999999999998,8.499999999999998,4.055555555555554,73.67,0.0,0.7,345.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667469600,11.055555555555555,11.055555555555555,4.111111111111111,62.48,0.0,5.0,270.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667473200,12.222222222222221,12.222222222222221,3.555555555555555,55.59,0.0,7.1,298.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667476800,13.666666666666666,13.666666666666666,2.4444444444444438,46.57,0.0,8.5,325.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667480400,14.277777777777779,14.277777777777779,1.9444444444444444,43.31,0.0,10.7,308.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667484000,14.88888888888889,14.88888888888889,0.6666666666666683,37.97,0.0,12.0,284.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667487600,15.0,15.0,1.5000000000000016,39.93,0.0,10.5,285.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667491200,15.0,15.0,2.333333333333335,42.42,0.0,12.0,261.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667494800,14.277777777777779,14.277777777777779,3.3333333333333335,47.74,0.0,11.4,275.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667498400,13.11111111111111,13.11111111111111,4.000000000000002,53.91,0.0,9.3,280.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667502000,12.055555555555557,12.055555555555557,3.555555555555555,56.2,0.0,9.5,294.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667505600,11.500000000000002,11.500000000000002,5.777777777777777,67.72,0.0,6.5,288.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667509200,9.722222222222221,9.277777777777779,5.1111111111111125,73.11,0.0,3.5,19.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667512800,8.0,6.333333333333332,3.555555555555555,73.73,0.0,5.9,46.0,9.9,Clear,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667516400,8.166666666666668,8.166666666666668,3.3333333333333335,71.56,0.0,1.6,346.0,9.9,Clear,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667520000,7.277777777777778,5.7222222222222205,2.6111111111111125,72.29,0.0,5.2,29.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667523600,7.944444444444443,7.444444444444445,3.3333333333333335,72.56,0.0,3.1,66.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667527200,6.944444444444445,5.611111111111112,2.4444444444444438,73.04,0.0,4.5,80.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667530800,7.333333333333335,5.777777777777777,2.999999999999999,73.93,0.0,5.3,108.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667534400,6.833333333333332,6.833333333333332,2.833333333333334,75.5,0.0,1.0,18.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667538000,7.000000000000001,7.000000000000001,3.0555555555555554,75.91,0.0,3.0,63.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667541600,8.055555555555555,8.055555555555555,3.8333333333333326,74.75,0.0,1.1,9.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667545200,8.499999999999998,7.833333333333333,4.2777777777777795,74.74,0.0,3.5,138.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667548800,9.444444444444445,8.61111111111111,4.777777777777779,72.71,0.0,4.3,123.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667552400,10.166666666666664,10.166666666666664,4.444444444444445,67.63,0.0,4.7,127.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-3,PLACEHOLDER_FOR_CARTESI,1667556000,11.777777777777779,11.777777777777779,5.333333333333334,64.72,0.0,6.8,137.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-4,PLACEHOLDER_FOR_CARTESI,1667559600,13.444444444444446,13.444444444444446,4.000000000000002,52.92,0.0,5.5,149.0,9.9,Partially cloudy,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-5,PLACEHOLDER_FOR_CARTESI,1667563200,13.722222222222223,13.722222222222223,5.7222222222222205,58.66,0.0,5.8,171.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-1,PLACEHOLDER_FOR_CARTESI,1667566800,14.666666666666666,14.666666666666666,5.222222222222221,53.05,0.0,5.7,184.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
did:lcore:weather-station-oakland-2,PLACEHOLDER_FOR_CARTESI,1667570400,15.11111111111111,15.11111111111111,7.444444444444445,60.21,0.0,4.5,185.0,9.9,Overcast,CARTESI_GENERATED,CARTESI_GENERATED
